Date,Open,High,Low,Close,Volume
2023-01-06 11:19:00,1.05988,1.06012,1.05986,1.06012,0.0
2023-01-06 11:20:00,1.06012,1.06076,1.06008,1.06076,0.0
2023-01-06 11:21:00,1.06076,1.06085,1.0605,1.0606,0.0
2023-01-06 11:22:00,1.06061,1.06077,1.0604,1.06077,0.0
2023-01-06 11:23:00,1.06076,1.06107,1.06074,1.06106,0.0
2023-01-06 11:24:00,1.06105,1.06133,1.06105,1.06133,0.0
2023-01-06 11:25:00,1.06133,1.06141,1.06067,1.06109,0.0
2023-01-06 11:26:00,1.06109,1.06123,1.06089,1.06096,0.0
2023-01-06 11:27:00,1.06095,1.06097,1.06049,1.06085,0.0
2023-01-06 11:28:00,1.06085,1.06092,1.06054,1.06068,0.0
2023-01-06 11:29:00,1.06067,1.06073,1.06028,1.0604,0.0
2023-01-06 11:30:00,1.06041,1.06068,1.06036,1.06051,0.0
2023-01-06 11:31:00,1.06049,1.06054,1.06036,1.0605,0.0
2023-01-06 11:32:00,1.06049,1.06094,1.06044,1.06082,0.0
2023-01-06 11:33:00,1.06082,1.06109,1.06079,1.06102,0.0
2023-01-06 11:34:00,1.06101,1.06128,1.06098,1.06123,0.0
2023-01-06 11:35:00,1.06121,1.06142,1.06119,1.06129,0.0
2023-01-06 11:36:00,1.06128,1.06143,1.0612,1.06142,0.0
2023-01-06 11:37:00,1.06142,1.0617,1.06139,1.06165,0.0
2023-01-06 11:38:00,1.06165,1.06176,1.0615,1.06152,0.0
2023-01-06 11:39:00,1.06151,1.0618,1.0614,1.0618,0.0
2023-01-06 11:40:00,1.06181,1.06191,1.06163,1.0617,0.0
2023-01-06 11:41:00,1.06171,1.06194,1.06168,1.06178,0.0
2023-01-06 11:42:00,1.06178,1.06203,1.06161,1.06187,0.0
2023-01-06 11:43:00,1.06187,1.0619,1.0616,1.06161,0.0
2023-01-06 11:44:00,1.06162,1.06193,1.06161,1.06168,0.0
2023-01-06 11:45:00,1.06167,1.06203,1.06167,1.06194,0.0
